name,event_name,round_type,section_1,section_2,section_3,section_4,section_5,time
Stefano Introzzi,Val di Sole,Final,50.311,62.448,49.51899999999999,36.191,36.97,235.439
Rémi Thirion,Val di Sole,Final,50.017,61.01699999999999,51.32600000000002,36.952999999999975,36.29900000000001,235.612
Simon Chapelet,Val di Sole,Final,49.652,61.922,51.215999999999994,36.28200000000001,36.632000000000005,235.704
Richard Jr Rude,Val di Sole,Final,49.354,61.739000000000004,50.06699999999999,37.827,36.998999999999995,235.986
Joe Breeden,Val di Sole,Final,49.647,62.067,50.93299999999999,37.033000000000015,37.71600000000001,237.39600000000002
Luke Meier-Smith,Val di Sole,Final,49.456,63.57299999999999,51.956999999999994,37.14700000000002,35.727000000000004,237.86
Greg Minnaar,Val di Sole,Final,50.275,63.663999999999994,51.44900000000001,36.63499999999999,36.46700000000001,238.49
Ryan Pinkerton,Val di Sole,Final,55.027,61.169,49.775000000000006,36.781000000000006,36.87099999999998,239.623
Antoine Vidal,Val di Sole,Final,50.31,62.81299999999999,51.05000000000001,37.34899999999999,42.90700000000001,244.429
Sebastian Villa Holguin,Val di Sole,Final,50.724,64.061,50.27000000000001,48.01599999999999,38.47800000000001,251.549
Matt Walker,Val di Sole,Final,58.96,68.399,55.02900000000001,38.22399999999999,37.49199999999999,258.104
Toby Meek,Val di Sole,Final,47.741,80.57199999999999,56.233000000000004,43.69900000000001,47.39499999999998,275.64
Bodhi Kuhn,Val di Sole,Final,48.289,109.25600000000001,52.17999999999998,38.345,37.40899999999999,285.479
Oliver Davis,Val di Sole,Final,48.279,272.36,NA,NA,NA,NA
Amaury Pierron,Les Gets,Final,35.299,56.51800000000001,57.19499999999999,41.31100000000001,33.65299999999999,223.976
Andreas Kolb,Les Gets,Final,35.776,58.312999999999995,57.65199999999999,44.06300000000002,34.66999999999999,230.474
Greg Minnaar,Les Gets,Final,35.791,59.315,59,42.65100000000001,33.93000000000001,230.687
Rémi Thirion,Les Gets,Final,35.78,60.816,59.760999999999996,43.537000000000006,33.92399999999998,233.81799999999998
Thomas Estaque,Les Gets,Final,34.927,58.73,NA,NA,36.143,233.963
Troy Brosnan,Les Gets,Final,36.083,59.947,59.95099999999999,43.828,34.757000000000005,234.566
Loic Bruni,Les Gets,Final,36.64,59.50099999999999,59.02600000000001,46.632000000000005,33.31,235.109
Ronan Dunne,Les Gets,Final,41.423,59.259,58.224000000000004,45.38499999999999,33.68899999999999,237.98
Dakotah Norton,Les Gets,Final,35.411,60.48599999999999,62.456999999999994,47.00600000000003,33.635999999999996,238.996
Austin Dooley,Les Gets,Final,35.421,61.234,NA,NA,35.36899999999997,239.60399999999998
Lachlan Stevens-Mcnab,Les Gets,Final,36.719,60.475,59.89999999999999,49.774,34.783000000000015,241.651
Loris Vergier,Les Gets,Final,35.788,60.19500000000001,61.458,52.78399999999999,33.54400000000001,243.769
Davide Palazzari,Les Gets,Final,35.52,59.797999999999995,NA,NA,36.99600000000001,245.669
Bernard Kerr,Les Gets,Final,36.694,61.053,NA,NA,49.34100000000001,246.818
Jack Piercy,Les Gets,Final,36.803,60.50800000000001,NA,NA,38.478999999999985,248.065
Ethan George Craik,Les Gets,Final,36.161,59.736999999999995,59.30199999999999,58.49600000000001,36.435,250.131
Philip Atwill,Les Gets,Final,36.384,62.584999999999994,NA,NA,36.23100000000002,252.049
Benoit Coulanges,Les Gets,Final,36.912,63.93500000000001,59.667,58.377999999999986,36.208,255.1
Oisin Callaghan O,Les Gets,Final,36.109,61.001,67.585,56.741000000000014,35.53,256.966
Remy Meier-Smith,Les Gets,Final,36.698,60.318999999999996,58.416,65.62400000000002,36.73199999999997,257.789
Nathan Pontvianne,Les Gets,Final,35.536,78.44,NA,NA,36.384000000000015,258.148
Max Hartenstern,Les Gets,Final,35.743,61.794000000000004,NA,NA,36.44800000000001,261.538
Luke Meier-Smith,Les Gets,Final,37.134,61.205,59.74000000000001,50.16199999999998,54.81700000000001,263.058
Jakob Jewett,Les Gets,Final,36.132,61.312999999999995,61.52000000000001,67.339,37.34099999999998,263.645
Luca Shaw,Les Gets,Final,36.994,62.324,88.98200000000001,46.024,35.85699999999997,270.181
Stefano Introzzi,Les Gets,Final,38.092,69.77900000000001,NA,NA,56.98399999999998,272.068
Bodhi Kuhn,Les Gets,Final,35.93,67.554,NA,NA,34.94300000000001,282.386
Oliver Davis,Les Gets,Final,37.039,60.91199999999999,105.33000000000001,45.18600000000001,35.309,283.776
Finn Iles,Les Gets,Final,36.209,57.27099999999999,58.542,97.74700000000001,36.855999999999995,286.625
Charlie Hatton,Les Gets,Final,36.682,59.19699999999999,NA,NA,58.257000000000005,291.689
Ryan Kenneth Pinkerton,Les Gets,Final,38.503,63.64999999999999,89.298,60.46600000000001,43.91900000000001,295.836
Benoit Coulanges,Loudenvielle,Final,38.071,67.598,69.129,25.400000000000006,20.281999999999982,220.48
Reece Wilson,Loudenvielle,Final,40.056,68.38600000000001,68.21699999999998,25.930000000000007,20.122000000000014,222.711
Andreas Kolb,Loudenvielle,Final,39.043,69.303,68.487,26.24799999999999,20.142000000000024,223.223
Loic Bruni,Loudenvielle,Final,37.877,66.762,71.49099999999999,26.706999999999994,20.77600000000001,223.613
Ronan Dunne,Loudenvielle,Final,38.535,69.891,68.73899999999999,26.52600000000001,20.483000000000004,224.174
Oisin Callaghan O,Loudenvielle,Final,40.016,69.963,69.09400000000001,26.167,19.947000000000003,225.187
Rémi Thirion,Loudenvielle,Final,40.023,69.815,70.102,25.74199999999999,20.188000000000017,225.87
Thomas Estaque,Loudenvielle,Final,38.475,70.17600000000002,71.523,27.414999999999992,21.177999999999997,228.767
Charlie Hatton,Loudenvielle,Final,39.864,69.517,70.709,27.581999999999994,21.147999999999996,228.82
Amaury Pierron,Loudenvielle,Final,37.802,74.322,70.271000000000015,26.643999999999977,21.939999999999998,230.97899999999998
Laurie Greenland,Loudenvielle,Final,39.85,69.106,74.35699999999999,27.099000000000018,20.626000000000005,231.038
Danny Hart,Loudenvielle,Final,39.542,73.559,70.68100000000001,26.82499999999999,20.965000000000003,231.572
Angel Alonso Suarez,Loudenvielle,Final,39.85,69.613,73.85500000000002,27.75799999999998,20.908000000000015,231.984
Loris Vergier,Loudenvielle,Final,39.689,74.05100000000002,71.96699999999998,26.887,20.076999999999998,232.671
Greg Minnaar,Loudenvielle,Final,40.225,70.22900000000001,74.37,27.460999999999984,20.610000000000014,232.895
Dom Platt,Loudenvielle,Final,40.057,71.89999999999999,72.19200000000001,27.694999999999993,21.77800000000002,233.622
Luca Shaw,Loudenvielle,Final,40.437,72.067,72.80600000000001,27.164999999999992,21.19399999999999,233.66899999999998
Dakotah Norton,Loudenvielle,Final,40.656,71.84299999999999,72.43100000000001,27.75799999999998,21.039000000000016,233.727
Matteo Iniguez,Loudenvielle,Final,38.821,70.399,78.64500000000001,26.363999999999976,20.226,234.45499999999998
Davide Cappello,Loudenvielle,Final,39.897,71.36100000000002,74.34899999999999,27.801000000000016,21.617999999999995,235.026
Luke Meier-Smith,Loudenvielle,Final,39.862,71.9,74.75399999999999,27.87900000000002,21.549000000000007,235.94400000000002
Davide Palazzari,Loudenvielle,Final,41.329,74.208,72.424,27.052999999999997,21.406000000000006,236.42000000000002
Thibaut Daprela,Loudenvielle,Final,38.444,68.79199999999999,85.22,27.265000000000015,20.331999999999994,240.053
Oliver Zwar,Loudenvielle,Final,40.753,73.035,76.556,29.394000000000005,22.054000000000002,241.792
Kirk Mcdowall,Loudenvielle,Final,41.307,74.664,76.013,28.307999999999993,21.507000000000005,241.799
Ryan Pinkerton,Loudenvielle,Final,40.351,74.483,77.405,28.373999999999995,21.831999999999994,242.445
Taylor Vernon,Loudenvielle,Final,40.355,71.555,87.387,28.233000000000004,21.657999999999987,249.188
